RID,Protocol,ip_src,ip_dst,pro_srcport,pro_dstport,flags_ack,ip_flags_mf,ip_flags_df,ip_flags_rb,pro_seq,pro_ack,frame_time,Packets,Bytes1,Tx_Packets,Tx_Bytes,Rx_Packets,Rx_Bytes,Label
C715809629,icmp,192.168.7.1,192.168.23.2,3550,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630910000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1209250769,icmp,192.168.7.1,192.168.23.2,3552,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630920000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1426919585,icmp,192.168.7.1,192.168.23.2,3555,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630933000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1018099286,icmp,192.168.7.1,192.168.23.2,3557,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630948000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1690873790,icmp,192.168.7.1,192.168.23.2,3559,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630958000 Mountain Daylight Time,8,432,4,216,4,216,normal
C304767649,icmp,192.168.7.1,192.168.23.2,3567,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630967000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1237196994,icmp,192.168.7.1,192.168.23.2,3568,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630981000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1747637012,icmp,192.168.7.1,192.168.23.2,3571,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630989000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C419803784,icmp,192.168.7.1,192.168.23.2,3572,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.630998000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C529136653,icmp,192.168.7.1,192.168.23.2,3575,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631013000 Mountain Daylight Time,6,324,3,162,3,162,normal
C404191804,icmp,192.168.7.1,192.168.23.2,3576,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631020000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C749869636,icmp,192.168.7.1,192.168.23.2,3577,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631030000 Mountain Daylight Time,6,324,3,162,3,162,normal
C620083553,icmp,192.168.7.1,192.168.23.2,3578,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631045000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1462305353,icmp,192.168.7.1,192.168.23.2,3579,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631053000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1811239634,icmp,192.168.7.1,192.168.23.2,3581,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631068000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1956377378,icmp,192.168.7.1,192.168.23.2,3582,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631077000 Mountain Daylight Time,8,432,4,216,4,216,normal
C714940629,icmp,192.168.7.1,192.168.23.2,3584,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631082000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1971433166,icmp,192.168.7.1,192.168.23.2,3586,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631109000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C555018692,icmp,192.168.7.1,192.168.23.2,3587,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631116000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1166629144,icmp,192.168.7.1,192.168.23.2,3588,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631123000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1185597084,icmp,192.168.7.1,192.168.23.2,3589,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631136000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1196528596,icmp,192.168.7.1,192.168.23.2,3590,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631143000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C624364185,icmp,192.168.7.1,192.168.23.2,3591,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631151000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1552686861,icmp,192.168.7.1,192.168.23.2,3593,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631164000 Mountain Daylight Time,8,432,4,216,4,216,normal
C966240458,icmp,192.168.7.1,192.168.23.2,3595,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631171000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1427085336,icmp,192.168.7.1,192.168.23.2,3596,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631179000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1035423830,icmp,192.168.7.1,192.168.23.2,3598,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631191000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1106378414,icmp,192.168.7.1,192.168.23.2,3600,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631198000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1819869225,icmp,192.168.7.1,192.168.23.2,3606,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631206000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1909466125,icmp,192.168.7.1,192.168.23.2,3608,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631218000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1614116437,icmp,192.168.7.1,192.168.23.2,3611,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631225000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C2055985732,icmp,192.168.7.1,192.168.23.2,3612,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631233000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1062574114,icmp,192.168.7.1,192.168.23.2,3616,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631257000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1254672163,icmp,192.168.7.1,192.168.23.2,3622,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631265000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1662366711,icmp,192.168.7.1,192.168.23.2,3626,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631268000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C718425046,icmp,192.168.7.1,192.168.23.2,3628,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631269000 Mountain Daylight Time,6,324,3,162,3,162,normal
C32216851,icmp,192.168.7.1,192.168.23.2,3630,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631271000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1679970935,icmp,192.168.7.1,192.168.23.2,3631,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631301000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C248287314,icmp,192.168.7.1,192.168.23.2,3632,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631310000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1673596717,icmp,192.168.7.1,192.168.23.2,3634,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631318000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1345380280,icmp,192.168.7.1,192.168.23.2,3636,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631396000 Mountain Daylight Time,6,324,3,162,3,162,normal
C982817772,icmp,192.168.7.1,192.168.23.2,3637,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631417000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1990234380,icmp,192.168.7.1,192.168.23.2,3639,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631452000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1055844735,icmp,192.168.7.1,192.168.23.2,3641,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631464000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C654771939,icmp,192.168.7.1,192.168.23.2,3656,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631491000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C339826690,icmp,192.168.7.1,192.168.23.2,3660,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631507000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C797595586,icmp,192.168.7.1,192.168.23.2,3662,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631538000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C33838652,icmp,192.168.7.1,192.168.23.2,3667,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631555000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1641217840,icmp,192.168.7.1,192.168.23.2,3670,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631589000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1511993347,icmp,192.168.7.1,192.168.23.2,3673,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631606000 Mountain Daylight Time,8,432,4,216,4,216,normal
C448652889,icmp,192.168.7.1,192.168.23.2,3676,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631638000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1818272065,icmp,192.168.7.1,192.168.23.2,3680,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631665000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1687880502,icmp,192.168.7.1,192.168.23.2,3681,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631700000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C2019716886,icmp,192.168.7.1,192.168.23.2,3682,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631720000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1046898009,icmp,192.168.7.1,192.168.23.2,3683,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631753000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1234963181,icmp,192.168.7.1,192.168.23.2,3684,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631770000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C73524197,icmp,192.168.7.1,192.168.23.2,3685,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631806000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1635350047,icmp,192.168.7.1,192.168.23.2,3687,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631822000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1673318553,icmp,192.168.7.1,192.168.23.2,3689,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631844000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1600545810,icmp,192.168.7.1,192.168.23.2,3692,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631872000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C2037699792,icmp,192.168.7.1,192.168.23.2,3694,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631904000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1240347686,icmp,192.168.7.1,192.168.23.2,3696,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631919000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C625416245,icmp,192.168.7.1,192.168.23.2,3698,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631952000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C484886039,icmp,192.168.7.1,192.168.23.2,3700,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631964000 Mountain Daylight Time,4,216,2,108,2,108,normal
C789996006,icmp,192.168.7.1,192.168.23.2,3702,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.631994000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C756953479,icmp,192.168.7.1,192.168.23.2,3705,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632016000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1766274904,icmp,192.168.7.1,192.168.23.2,3709,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632041000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C640716074,icmp,192.168.7.1,192.168.23.2,3711,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632057000 Mountain Daylight Time,6,324,3,162,3,162,normal
C271780574,icmp,192.168.7.1,192.168.23.2,3716,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632095000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C445147378,icmp,192.168.7.1,192.168.23.2,3717,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632103000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C955510612,icmp,192.168.7.1,192.168.23.2,3718,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632120000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C15934359,icmp,192.168.7.1,192.168.23.2,3719,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632157000 Mountain Daylight Time,8,432,4,216,4,216,normal
C2118900148,icmp,192.168.7.1,192.168.23.2,3722,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632172000 Mountain Daylight Time,4,216,2,108,2,108,normal
C447970452,icmp,192.168.7.1,192.168.23.2,3723,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632197000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1269154032,icmp,192.168.7.1,192.168.23.2,3725,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632230000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1641694389,icmp,192.168.7.1,192.168.23.2,3728,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632254000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1996415966,icmp,192.168.7.1,192.168.23.2,3729,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632270000 Mountain Daylight Time,2,108,1,54,1,54,Fraggile
C1886084446,icmp,192.168.7.1,192.168.23.2,3731,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632304000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C408793644,icmp,192.168.7.1,192.168.23.2,3735,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632320000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C857173294,icmp,192.168.7.1,192.168.23.2,3737,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632353000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1254743126,icmp,192.168.7.1,192.168.23.2,3740,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632370000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1072745457,icmp,192.168.7.1,192.168.23.2,3742,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632403000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1280708176,icmp,192.168.7.1,192.168.23.2,3745,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632418000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1215910112,icmp,192.168.7.1,192.168.23.2,3747,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632442000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C908585290,icmp,192.168.7.1,192.168.23.2,3749,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632469000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1249858896,icmp,192.168.7.1,192.168.23.2,3751,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632493000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1154118575,icmp,192.168.7.1,192.168.23.2,3754,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632509000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C2110502629,icmp,192.168.7.1,192.168.23.2,3756,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632541000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C713729385,icmp,192.168.7.1,192.168.23.2,3757,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632563000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C86125671,icmp,192.168.7.1,192.168.23.2,3759,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632595000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1512085123,icmp,192.168.7.1,192.168.23.2,3761,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632610000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C811904839,icmp,192.168.7.1,192.168.23.2,3764,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632635000 Mountain Daylight Time,4,216,2,108,2,108,normal
C615644216,icmp,192.168.7.1,192.168.23.2,3766,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632671000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C698608104,icmp,192.168.7.1,192.168.23.2,3768,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632689000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1017668876,icmp,192.168.7.1,192.168.23.2,3770,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632702000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C795488466,icmp,192.168.7.1,192.168.23.2,3772,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632736000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1716516417,icmp,192.168.7.1,192.168.23.2,3774,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632749000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C401992365,icmp,192.168.7.1,192.168.23.2,3779,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632782000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C224152493,icmp,192.168.7.1,192.168.23.2,3782,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632805000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1087688958,icmp,192.168.7.1,192.168.23.2,3785,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632807000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C396547916,icmp,192.168.7.1,192.168.23.2,3787,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632834000 Mountain Daylight Time,14,756,7,378,7,378,normal
C666159726,icmp,192.168.7.1,192.168.23.2,3792,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632857000 Mountain Daylight Time,6,324,3,162,3,162,normal
C958979612,icmp,192.168.7.1,192.168.23.2,3793,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632878000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1955575393,icmp,192.168.7.1,192.168.23.2,3800,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632910000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C941473466,icmp,192.168.7.1,192.168.23.2,3803,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632926000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C40258964,icmp,192.168.7.1,192.168.23.2,3804,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632949000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C198434567,icmp,192.168.7.1,192.168.23.2,3805,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.632979000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C511692602,icmp,192.168.7.1,192.168.23.2,3806,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633001000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C2079896624,icmp,192.168.7.1,192.168.23.2,3807,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633018000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1850107823,icmp,192.168.7.1,192.168.23.2,3808,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633048000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1474999285,icmp,192.168.7.1,192.168.23.2,3809,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633064000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C883670413,icmp,192.168.7.1,192.168.23.2,3810,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633098000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C996871156,icmp,192.168.7.1,192.168.23.2,3811,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633111000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1010930977,icmp,192.168.7.1,192.168.23.2,3812,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633135000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C263761359,icmp,192.168.7.1,192.168.23.2,3813,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633162000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1547127622,icmp,192.168.7.1,192.168.23.2,3814,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633196000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1005497741,icmp,192.168.7.1,192.168.23.2,3815,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633199000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1216628320,icmp,192.168.7.1,192.168.23.2,3816,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633220000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C739754161,icmp,192.168.7.1,192.168.23.2,3829,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633245000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1650164347,icmp,192.168.7.1,192.168.23.2,3832,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633260000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1559326570,icmp,192.168.7.1,192.168.23.2,3833,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633291000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1316040205,icmp,192.168.7.1,192.168.23.2,3834,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633306000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1879520738,icmp,192.168.7.1,192.168.23.2,3835,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633330000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1969238697,icmp,192.168.7.1,192.168.23.2,3836,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633356000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C2068308189,icmp,192.168.7.1,192.168.23.2,3837,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633383000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1093176739,icmp,192.168.7.1,192.168.23.2,3838,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633395000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1087730387,icmp,192.168.7.1,192.168.23.2,3839,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.633424000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C2040697087,icmp,192.168.7.1,192.168.23.2,3840,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635618000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C390789448,icmp,192.168.7.1,192.168.23.2,3843,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635624000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C2135932857,icmp,192.168.7.1,192.168.23.2,3845,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635626000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1367122396,icmp,192.168.7.1,192.168.23.2,3849,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635634000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C2120574409,icmp,192.168.7.1,192.168.23.2,3852,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635636000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1069215399,icmp,192.168.7.1,192.168.23.2,3854,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635638000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1849857802,icmp,192.168.7.1,192.168.23.2,3857,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635783000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C995949606,icmp,192.168.7.1,192.168.23.2,3860,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635793000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1454313980,icmp,192.168.7.1,192.168.23.2,3864,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635803000 Mountain Daylight Time,14,756,7,378,7,378,normal
C1049104984,icmp,192.168.7.1,192.168.23.2,3867,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635825000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1141385284,icmp,192.168.7.1,192.168.23.2,3871,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635834000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C409555247,icmp,192.168.7.1,192.168.23.2,3874,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635843000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C921146159,icmp,192.168.7.1,192.168.23.2,3890,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635871000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1216568697,icmp,192.168.7.1,192.168.23.2,3895,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635882000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1305220645,icmp,192.168.7.1,192.168.23.2,3903,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635908000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C536794778,icmp,192.168.7.1,192.168.23.2,3906,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635932000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C361386145,icmp,192.168.7.1,192.168.23.2,3907,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635966000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1202765820,icmp,192.168.7.1,192.168.23.2,3908,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.635991000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1793123345,icmp,192.168.7.1,192.168.23.2,3911,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636025000 Mountain Daylight Time,8,432,4,216,4,216,normal
C63157713,icmp,192.168.7.1,192.168.23.2,3915,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636039000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1141633616,icmp,192.168.7.1,192.168.23.2,3921,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636062000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C101116530,icmp,192.168.7.1,192.168.23.2,3922,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636086000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C1797998287,icmp,192.168.7.1,192.168.23.2,3923,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636116000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1977092934,icmp,192.168.7.1,192.168.23.2,3925,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636138000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1851453151,icmp,192.168.7.1,192.168.23.2,3928,8000,1,0,0,0,1,1, 16-Jun 2020 20:21:14.636172000 Mountain Daylight Time,10,540,5,270,5,270,smurf
